order_id,shipment_id,warehouse,sku,alloc_dte,pick_dte,stage_dte,load_dte,early_shpdte,dispatch_dte,shift,team
ORD-576263,SHP-01220,DEL,SKU-021,2024-11-18 00:59:12,2024-11-18 02:44:25,2024-11-18 04:57:18,2024-11-18 07:10:11,2024-11-18 09:52:24,2024-11-18 11:27:58,Shift A,Team 3
ORD-230170,SHP-01221,DEL,SKU-021,2024-09-18 01:27:21,2024-09-18 03:28:24,2024-09-18 04:47:53,2024-09-18 06:07:22,2024-09-18 07:20:09,2024-09-18 07:06:09,Shift A,Team 3
ORD-430645,SHP-01222,BLR,SKU-005,2024-12-08 00:33:47,2024-12-08 02:45:06,2024-12-08 04:32:28,2024-12-08 06:19:50,2024-12-08 09:10:35,2024-12-08 08:59:35,Shift B,Team 3
ORD-418529,SHP-01223,MUM,SKU-030,2024-10-09 01:26:40,2024-10-09 02:54:19,2024-10-09 04:34:12,2024-10-09 06:14:04,2024-10-09 09:14:50,2024-10-09 08:44:50,Shift C,Team 2
ORD-801581,SHP-01224,BLR,SKU-007,2024-10-05 01:19:15,2024-10-05 02:25:37,2024-10-05 03:40:07,2024-10-05 04:54:38,2024-10-05 09:50:38,2024-10-05 09:26:38,Shift A,Team 2
ORD-374552,SHP-01225,MUM,SKU-015,2025-01-12 01:21:23,2025-01-12 03:41:36,2025-01-12 05:01:10,2025-01-12 06:20:44,2025-01-12 08:49:08,2025-01-12 10:37:52,Shift A,Team 2
ORD-173149,SHP-01226,MUM,SKU-024,2024-11-29 01:29:16,2024-11-29 03:50:04,2024-11-29 06:19:44,2024-11-29 08:49:24,2024-11-29 07:29:09,2024-11-29 07:03:09,Shift C,Team 1
ORD-689680,SHP-01227,DEL,SKU-013,2025-02-06 00:55:55,2025-02-06 03:04:56,2025-02-06 05:15:16,2025-02-06 07:25:35,2025-02-06 07:46:41,2025-02-06 07:46:41,Shift C,Team 1
ORD-458409,SHP-01228,MUM,SKU-007,2024-10-15 00:44:05,2024-10-15 03:07:35,2024-10-15 04:16:11,2024-10-15 05:24:47,2024-10-15 07:43:49,2024-10-15 07:26:49,Shift A,Team 3
ORD-430157,SHP-01229,DEL,SKU-014,2024-10-15 01:27:06,2024-10-15 03:31:29,2024-10-15 05:32:27,2024-10-15 07:33:26,2024-10-15 07:23:13,2024-10-15 07:14:13,Shift C,Team 1
ORD-800990,SHP-01230,MUM,SKU-021,2025-01-19 00:34:32,2025-01-19 01:57:18,2025-01-19 03:46:15,2025-01-19 05:35:13,2025-01-19 07:24:14,2025-01-19 07:11:14,Shift A,Team 2
ORD-626729,SHP-01231,BLR,SKU-016,2024-12-16 00:33:45,2024-12-16 02:30:51,2024-12-16 04:13:12,2024-12-16 05:55:33,2024-12-16 09:22:39,2024-12-16 08:58:39,Shift B,Team 2
ORD-388243,SHP-01232,MUM,SKU-029,2025-02-04 00:33:51,2025-02-04 02:24:57,2025-02-04 04:16:37,2025-02-04 06:08:16,2025-02-04 09:33:43,2025-02-04 09:29:43,Shift A,Team 2
ORD-792670,SHP-01233,MUM,SKU-030,2024-09-15 01:27:45,2024-09-15 02:52:58,2024-09-15 04:50:56,2024-09-15 06:48:55,2024-09-15 07:46:02,2024-09-15 07:37:02,Shift C,Team 2
ORD-122838,SHP-01234,BLR,SKU-004,2024-10-09 00:48:19,2024-10-09 01:57:43,2024-10-09 03:34:45,2024-10-09 05:11:46,2024-10-09 07:08:05,2024-10-09 06:42:05,Shift A,Team 1
ORD-470868,SHP-01235,DEL,SKU-017,2025-01-04 00:53:42,2025-01-04 01:59:36,2025-01-04 03:56:13,2025-01-04 05:52:50,2025-01-04 07:21:57,2025-01-04 07:11:57,Shift B,Team 2
ORD-901710,SHP-01236,MUM,SKU-030,2024-10-18 01:27:36,2024-10-18 03:08:34,2024-10-18 04:35:53,2024-10-18 06:03:11,2024-10-18 08:25:01,2024-10-18 09:43:26,Shift A,Team 2
ORD-595343,SHP-01237,DEL,SKU-027,2025-01-25 01:10:51,2025-01-25 03:11:58,2025-01-25 05:05:40,2025-01-25 06:59:23,2025-01-25 09:15:54,2025-01-25 12:19:06,Shift C,Team 2
ORD-380734,SHP-01238,DEL,SKU-003,2025-01-29 01:09:24,2025-01-29 02:53:26,2025-01-29 05:04:58,2025-01-29 07:16:31,2025-01-29 08:34:05,2025-01-29 08:06:05,Shift A,Team 1
ORD-571579,SHP-01239,DEL,SKU-004,2024-12-30 01:15:30,2024-12-30 03:40:11,2024-12-30 05:30:05,2024-12-30 07:19:58,2024-12-30 09:43:07,2024-12-30 09:28:07,Shift B,Team 2
ORD-743235,SHP-01240,BLR,SKU-004,2024-12-29 00:55:24,2024-12-29 03:01:36,2024-12-29 05:24:12,2024-12-29 07:46:49,2024-12-29 07:39:11,2024-12-29 07:18:11,Shift C,Team 2
ORD-340826,SHP-01241,DEL,SKU-030,2025-02-06 00:34:35,2025-02-06 02:45:40,2025-02-06 04:40:15,2025-02-06 06:34:50,2025-02-06 09:54:46,2025-02-06 09:40:46,Shift A,Team 3
ORD-512283,SHP-01242,DEL,SKU-018,2024-10-20 01:08:35,2024-10-20 03:20:34,2024-10-20 04:24:20,2024-10-20 05:28:05,2024-10-20 07:40:28,2024-10-20 07:37:28,Shift C,Team 3
ORD-955449,SHP-01243,MUM,SKU-005,2024-09-24 01:05:12,2024-09-24 02:33:56,2024-09-24 04:40:28,2024-09-24 06:47:00,2024-09-24 08:31:45,2024-09-24 08:11:45,Shift C,Team 2
ORD-973941,SHP-01244,DEL,SKU-012,2024-10-20 01:14:11,2024-10-20 02:55:15,2024-10-20 05:00:25,2024-10-20 07:05:36,2024-10-20 08:36:56,2024-10-20 09:17:02,Shift B,Team 1
ORD-895950,SHP-01245,BLR,SKU-008,2024-10-03 01:27:42,2024-10-03 03:19:47,2024-10-03 04:56:02,2024-10-03 06:32:17,2024-10-03 09:01:55,2024-10-03 08:41:55,Shift B,Team 2
ORD-464571,SHP-01246,MUM,SKU-003,2024-10-04 01:17:43,2024-10-04 02:49:01,2024-10-04 04:32:37,2024-10-04 06:16:13,2024-10-04 07:59:39,2024-10-04 07:41:39,Shift B,Team 2
ORD-977150,SHP-01247,BLR,SKU-015,2024-10-30 00:36:21,2024-10-30 03:04:57,2024-10-30 05:02:20,2024-10-30 06:59:43,2024-10-30 08:10:26,2024-10-30 07:59:26,Shift A,Team 1
ORD-525770,SHP-01248,DEL,SKU-011,2025-01-14 01:24:01,2025-01-14 03:38:28,2025-01-14 05:32:34,2025-01-14 07:26:39,2025-01-14 08:45:02,2025-01-14 08:24:02,Shift C,Team 2
ORD-199217,SHP-01249,DEL,SKU-030,2024-10-02 01:03:48,2024-10-02 02:26:27,2024-10-02 04:51:20,2024-10-02 07:16:13,2024-10-02 07:56:31,2024-10-02 07:42:31,Shift A,Team 2
ORD-507369,SHP-01250,BLR,SKU-008,2024-11-12 00:30:30,2024-11-12 02:58:26,2024-11-12 05:04:56,2024-11-12 07:11:26,2024-11-12 07:13:26,2024-11-12 06:59:26,Shift B,Team 1
ORD-404708,SHP-01251,BLR,SKU-014,2025-01-10 01:03:32,2025-01-10 02:28:39,2025-01-10 03:33:37,2025-01-10 04:38:35,2025-01-10 08:04:37,2025-01-10 07:41:37,Shift C,Team 2
ORD-688702,SHP-01252,MUM,SKU-024,2025-01-18 00:50:11,2025-01-18 02:09:54,2025-01-18 03:38:40,2025-01-18 05:07:26,2025-01-18 09:16:40,2025-01-18 08:52:40,Shift B,Team 3
ORD-644027,SHP-01253,MUM,SKU-015,2024-09-22 01:26:20,2024-09-22 03:12:47,2024-09-22 05:06:12,2024-09-22 06:59:37,2024-09-22 08:24:14,2024-09-22 13:42:49,Shift C,Team 2
ORD-172704,SHP-01254,BLR,SKU-004,2024-11-16 01:02:16,2024-11-16 03:14:30,2024-11-16 05:37:56,2024-11-16 08:01:23,2024-11-16 09:08:50,2024-11-16 08:43:50,Shift B,Team 1
ORD-947379,SHP-01255,BLR,SKU-018,2024-12-19 00:36:21,2024-12-19 02:59:36,2024-12-19 05:06:13,2024-12-19 07:12:50,2024-12-19 07:25:10,2024-12-19 06:56:10,Shift A,Team 1
ORD-578145,SHP-01256,MUM,SKU-012,2024-12-10 00:46:38,2024-12-10 02:55:50,2024-12-10 04:51:30,2024-12-10 06:47:11,2024-12-10 09:54:34,2024-12-10 14:42:44,Shift B,Team 1
ORD-902390,SHP-01257,DEL,SKU-025,2024-12-16 00:47:42,2024-12-16 01:57:12,2024-12-16 03:37:08,2024-12-16 05:17:03,2024-12-16 08:36:44,2024-12-16 08:06:44,Shift A,Team 3
ORD-424998,SHP-01258,MUM,SKU-025,2025-02-15 00:46:46,2025-02-15 03:11:36,2025-02-15 04:13:40,2025-02-15 05:15:44,2025-02-15 07:55:54,2025-02-15 07:40:54,Shift C,Team 1
ORD-138768,SHP-01259,BLR,SKU-010,2024-10-15 00:34:54,2024-10-15 02:12:34,2024-10-15 04:38:09,2024-10-15 07:03:45,2024-10-15 08:18:00,2024-10-15 08:09:00,Shift B,Team 3
ORD-177473,SHP-01260,BLR,SKU-004,2024-10-21 01:19:25,2024-10-21 03:45:55,2024-10-21 04:51:16,2024-10-21 05:56:36,2024-10-21 08:38:45,2024-10-21 08:35:45,Shift B,Team 1
ORD-543677,SHP-01261,DEL,SKU-027,2025-01-03 01:18:18,2025-01-03 03:46:28,2025-01-03 05:31:40,2025-01-03 07:16:51,2025-01-03 07:02:28,2025-01-03 06:52:28,Shift A,Team 1
ORD-278489,SHP-01262,BLR,SKU-020,2025-01-28 00:57:47,2025-01-28 02:02:01,2025-01-28 03:27:41,2025-01-28 04:53:22,2025-01-28 09:21:26,2025-01-28 09:14:26,Shift A,Team 2
ORD-949507,SHP-01263,BLR,SKU-006,2024-10-25 00:38:04,2024-10-25 02:53:41,2024-10-25 04:53:01,2024-10-25 06:52:22,2024-10-25 08:41:55,2024-10-25 08:26:55,Shift B,Team 2
ORD-392884,SHP-01264,BLR,SKU-022,2025-01-18 01:09:26,2025-01-18 02:32:30,2025-01-18 04:45:31,2025-01-18 06:58:32,2025-01-18 09:15:51,2025-01-18 09:14:51,Shift A,Team 1
ORD-644192,SHP-01265,MUM,SKU-010,2024-09-22 00:45:38,2024-09-22 03:12:05,2024-09-22 04:58:18,2024-09-22 06:44:30,2024-09-22 08:23:31,2024-09-22 07:55:31,Shift B,Team 3
ORD-835397,SHP-01266,MUM,SKU-029,2024-10-12 01:14:26,2024-10-12 03:38:27,2024-10-12 05:30:03,2024-10-12 07:21:40,2024-10-12 09:31:27,2024-10-12 09:17:27,Shift B,Team 2
ORD-214187,SHP-01267,MUM,SKU-016,2025-01-17 00:31:20,2025-01-17 02:48:17,2025-01-17 03:59:12,2025-01-17 05:10:06,2025-01-17 09:02:24,2025-01-17 08:46:24,Shift B,Team 3
ORD-862202,SHP-01268,MUM,SKU-030,2024-09-24 00:55:33,2024-09-24 03:23:32,2024-09-24 04:45:35,2024-09-24 06:07:39,2024-09-24 09:26:31,2024-09-24 13:44:00,Shift A,Team 2
ORD-893909,SHP-01269,MUM,SKU-022,2024-10-09 01:18:56,2024-10-09 02:27:39,2024-10-09 04:38:29,2024-10-09 06:49:20,2024-10-09 08:06:05,2024-10-09 07:40:05,Shift A,Team 2
ORD-714115,SHP-01270,DEL,SKU-029,2024-09-29 00:58:28,2024-09-29 02:00:25,2024-09-29 03:24:49,2024-09-29 04:49:14,2024-09-29 08:22:51,2024-09-29 07:56:51,Shift C,Team 1
ORD-464887,SHP-01271,BLR,SKU-026,2024-12-06 00:39:16,2024-12-06 02:59:13,2024-12-06 05:11:45,2024-12-06 07:24:18,2024-12-06 07:05:06,2024-12-06 06:35:06,Shift A,Team 3
ORD-875630,SHP-01272,MUM,SKU-009,2024-12-06 01:16:55,2024-12-06 02:46:40,2024-12-06 04:20:52,2024-12-06 05:55:03,2024-12-06 09:37:33,2024-12-06 09:31:33,Shift C,Team 2
ORD-346790,SHP-01273,DEL,SKU-008,2024-09-27 00:37:24,2024-09-27 02:51:21,2024-09-27 04:14:33,2024-09-27 05:37:45,2024-09-27 07:20:26,2024-09-27 06:52:26,Shift A,Team 2
ORD-900429,SHP-01274,DEL,SKU-020,2024-12-12 00:31:37,2024-12-12 01:43:59,2024-12-12 03:18:07,2024-12-12 04:52:14,2024-12-12 07:44:36,2024-12-12 07:26:36,Shift B,Team 3
ORD-619370,SHP-01275,BLR,SKU-003,2025-01-26 00:42:14,2025-01-26 02:52:47,2025-01-26 04:25:14,2025-01-26 05:57:41,2025-01-26 07:13:34,2025-01-26 07:05:34,Shift C,Team 3
ORD-305600,SHP-01276,BLR,SKU-024,2024-12-14 00:39:50,2024-12-14 02:57:39,2024-12-14 05:08:13,2024-12-14 07:18:48,2024-12-14 09:57:32,2024-12-14 09:33:32,Shift C,Team 3
ORD-494385,SHP-01277,BLR,SKU-009,2024-11-25 00:51:55,2024-11-25 02:09:56,2024-11-25 03:33:50,2024-11-25 04:57:44,2024-11-25 09:19:29,2024-11-25 08:53:29,Shift B,Team 3
ORD-260887,SHP-01278,DEL,SKU-013,2024-11-10 00:54:33,2024-11-10 03:21:15,2024-11-10 04:49:24,2024-11-10 06:17:32,2024-11-10 08:42:45,2024-11-10 08:34:45,Shift B,Team 3
ORD-796025,SHP-01279,BLR,SKU-030,2025-01-31 01:14:04,2025-01-31 02:51:15,2025-01-31 04:54:24,2025-01-31 06:57:34,2025-01-31 09:33:10,2025-01-31 09:27:10,Shift A,Team 2
ORD-353153,SHP-01280,MUM,SKU-020,2024-09-27 00:56:18,2024-09-27 03:05:58,2024-09-27 05:24:59,2024-09-27 07:43:59,2024-09-27 07:27:45,2024-09-27 07:04:45,Shift B,Team 3
ORD-902271,SHP-01281,BLR,SKU-019,2024-12-11 01:08:28,2024-12-11 02:41:39,2024-12-11 04:29:42,2024-12-11 06:17:45,2024-12-11 08:50:10,2024-12-11 08:29:10,Shift B,Team 3
ORD-134999,SHP-01282,BLR,SKU-022,2024-10-02 00:48:39,2024-10-02 01:51:28,2024-10-02 04:03:23,2024-10-02 06:15:18,2024-10-02 08:02:31,2024-10-02 07:55:31,Shift B,Team 1
ORD-772225,SHP-01283,BLR,SKU-027,2024-09-30 01:19:31,2024-09-30 03:05:32,2024-09-30 05:07:57,2024-09-30 07:10:23,2024-09-30 09:12:37,2024-09-30 08:44:37,Shift A,Team 2
ORD-584974,SHP-01284,BLR,SKU-020,2025-01-10 01:08:41,2025-01-10 02:54:24,2025-01-10 03:57:07,2025-01-10 04:59:51,2025-01-10 09:25:03,2025-01-10 08:58:03,Shift C,Team 1
ORD-227333,SHP-01285,DEL,SKU-026,2025-01-27 00:59:49,2025-01-27 02:59:43,2025-01-27 04:07:39,2025-01-27 05:15:34,2025-01-27 09:40:30,2025-01-27 09:15:30,Shift B,Team 1
ORD-831367,SHP-01286,MUM,SKU-014,2024-09-04 00:42:42,2024-09-04 02:06:02,2024-09-04 04:17:08,2024-09-04 06:28:13,2024-09-04 07:23:40,2024-09-04 07:01:40,Shift C,Team 3
ORD-489015,SHP-01287,MUM,SKU-028,2024-10-20 01:12:04,2024-10-20 02:56:23,2024-10-20 04:39:48,2024-10-20 06:23:13,2024-10-20 09:43:45,2024-10-20 09:35:45,Shift B,Team 2
ORD-959423,SHP-01288,MUM,SKU-020,2024-09-14 01:17:39,2024-09-14 02:39:44,2024-09-14 04:07:17,2024-09-14 05:34:50,2024-09-14 07:09:30,2024-09-14 06:57:30,Shift C,Team 3
ORD-116332,SHP-01289,DEL,SKU-029,2024-10-09 01:04:05,2024-10-09 03:22:44,2024-10-09 05:45:53,2024-10-09 08:09:02,2024-10-09 08:38:20,2024-10-09 08:15:20,Shift A,Team 2
ORD-443573,SHP-01290,MUM,SKU-004,2024-09-21 01:10:17,2024-09-21 02:43:04,2024-09-21 04:15:55,2024-09-21 05:48:46,2024-09-21 08:23:16,2024-09-21 07:55:16,Shift B,Team 2
ORD-341986,SHP-01291,BLR,SKU-017,2024-09-02 01:18:56,2024-09-02 03:09:33,2024-09-02 05:30:50,2024-09-02 07:52:08,2024-09-02 08:57:34,2024-09-02 08:39:34,Shift C,Team 3
ORD-238747,SHP-01292,BLR,SKU-015,2024-12-23 00:36:02,2024-12-23 01:46:57,2024-12-23 04:06:41,2024-12-23 06:26:25,2024-12-23 08:24:12,2024-12-23 08:16:12,Shift B,Team 3
ORD-514313,SHP-01293,DEL,SKU-016,2024-10-13 01:18:35,2024-10-13 02:50:28,2024-10-13 04:08:18,2024-10-13 05:26:07,2024-10-13 07:16:39,2024-10-13 06:58:39,Shift B,Team 3
ORD-437803,SHP-01294,DEL,SKU-009,2024-11-29 01:20:01,2024-11-29 03:15:20,2024-11-29 05:44:05,2024-11-29 08:12:51,2024-11-29 09:31:37,2024-11-29 09:17:37,Shift A,Team 3
ORD-125012,SHP-01295,MUM,SKU-010,2024-09-13 00:31:51,2024-09-13 02:22:35,2024-09-13 03:58:20,2024-09-13 05:34:04,2024-09-13 09:00:19,2024-09-13 10:04:41,Shift C,Team 1
ORD-150237,SHP-01296,DEL,SKU-024,2024-11-13 00:58:36,2024-11-13 02:16:43,2024-11-13 04:18:26,2024-11-13 06:20:08,2024-11-13 07:39:10,2024-11-13 07:19:10,Shift C,Team 1
ORD-886270,SHP-01297,MUM,SKU-006,2024-11-02 01:19:30,2024-11-02 03:26:58,2024-11-02 05:55:02,2024-11-02 08:23:06,2024-11-02 07:53:29,2024-11-02 07:34:29,Shift A,Team 1
ORD-535450,SHP-01298,MUM,SKU-003,2025-02-15 01:00:30,2025-02-15 02:48:18,2025-02-15 05:13:36,2025-02-15 07:38:54,2025-02-15 08:22:47,2025-02-15 08:18:47,Shift A,Team 3
ORD-370451,SHP-01299,DEL,SKU-029,2024-10-29 01:11:08,2024-10-29 02:32:59,2024-10-29 03:41:09,2024-10-29 04:49:20,2024-10-29 08:46:28,2024-10-29 08:33:28,Shift B,Team 3
ORD-185879,SHP-01300,BLR,SKU-016,2024-09-18 01:13:33,2024-09-18 02:43:48,2024-09-18 04:55:39,2024-09-18 07:07:31,2024-09-18 09:14:43,2024-09-18 08:55:43,Shift A,Team 1
ORD-805257,SHP-01301,MUM,SKU-012,2024-11-07 00:51:14,2024-11-07 02:32:19,2024-11-07 04:17:57,2024-11-07 06:03:35,2024-11-07 08:20:45,2024-11-07 08:17:45,Shift C,Team 3
ORD-900882,SHP-01302,DEL,SKU-015,2025-02-12 00:59:34,2025-02-12 03:18:14,2025-02-12 05:19:32,2025-02-12 07:20:50,2025-02-12 09:24:11,2025-02-12 09:21:11,Shift A,Team 3
ORD-493706,SHP-01303,BLR,SKU-002,2025-01-14 01:01:44,2025-01-14 02:13:41,2025-01-14 03:26:44,2025-01-14 04:39:48,2025-01-14 09:42:24,2025-01-14 09:23:24,Shift C,Team 3
ORD-819950,SHP-01304,MUM,SKU-003,2024-11-04 01:27:53,2024-11-04 03:03:22,2024-11-04 05:03:16,2024-11-04 07:03:11,2024-11-04 08:09:44,2024-11-04 07:40:44,Shift C,Team 3
ORD-306194,SHP-01305,DEL,SKU-005,2025-01-30 01:18:56,2025-01-30 03:22:53,2025-01-30 05:31:51,2025-01-30 07:40:50,2025-01-30 07:07:16,2025-01-30 06:55:16,Shift C,Team 1
ORD-797628,SHP-01306,BLR,SKU-018,2025-01-11 00:50:10,2025-01-11 02:23:10,2025-01-11 03:30:26,2025-01-11 04:37:42,2025-01-11 07:41:39,2025-01-11 07:38:39,Shift B,Team 3
ORD-588850,SHP-01307,DEL,SKU-017,2025-01-12 01:27:53,2025-01-12 02:59:24,2025-01-12 05:23:48,2025-01-12 07:48:11,2025-01-12 09:24:50,2025-01-12 09:05:50,Shift C,Team 1
ORD-432409,SHP-01308,MUM,SKU-012,2025-01-19 00:39:42,2025-01-19 02:22:37,2025-01-19 04:21:07,2025-01-19 06:19:36,2025-01-19 08:00:55,2025-01-19 07:35:55,Shift C,Team 2
ORD-232587,SHP-01309,BLR,SKU-025,2025-01-29 01:26:46,2025-01-29 03:14:06,2025-01-29 05:18:44,2025-01-29 07:23:22,2025-01-29 09:20:22,2025-01-29 12:32:11,Shift A,Team 3
ORD-246495,SHP-01310,BLR,SKU-001,2024-09-09 01:17:40,2024-09-09 02:34:06,2024-09-09 04:30:21,2024-09-09 06:26:35,2024-09-09 07:47:41,2024-09-09 09:33:20,Shift A,Team 2
ORD-651833,SHP-01311,MUM,SKU-014,2024-12-22 01:08:19,2024-12-22 03:27:32,2024-12-22 04:44:57,2024-12-22 06:02:22,2024-12-22 09:08:46,2024-12-22 09:02:46,Shift C,Team 2
ORD-503079,SHP-01312,MUM,SKU-008,2024-09-24 01:06:28,2024-09-24 03:15:45,2024-09-24 05:07:48,2024-09-24 06:59:52,2024-09-24 09:52:31,2024-09-24 09:52:31,Shift A,Team 3
ORD-852651,SHP-01313,BLR,SKU-007,2024-12-30 00:38:16,2024-12-30 01:38:24,2024-12-30 03:18:05,2024-12-30 04:57:47,2024-12-30 07:46:20,2024-12-30 11:43:08,Shift A,Team 1
ORD-374515,SHP-01314,BLR,SKU-001,2024-10-11 01:27:13,2024-10-11 03:29:56,2024-10-11 05:04:37,2024-10-11 06:39:18,2024-10-11 08:59:58,2024-10-11 08:34:58,Shift A,Team 3
ORD-350332,SHP-01315,MUM,SKU-012,2025-02-05 01:25:35,2025-02-05 02:56:28,2025-02-05 05:15:11,2025-02-05 07:33:54,2025-02-05 09:42:28,2025-02-05 09:39:28,Shift B,Team 3
ORD-756068,SHP-01316,DEL,SKU-012,2024-12-20 01:28:10,2024-12-20 03:00:13,2024-12-20 04:00:36,2024-12-20 05:00:59,2024-12-20 07:35:01,2024-12-20 07:28:01,Shift C,Team 3
ORD-584904,SHP-01317,DEL,SKU-030,2025-01-20 00:31:49,2025-01-20 02:44:42,2025-01-20 05:13:38,2025-01-20 07:42:34,2025-01-20 08:52:05,2025-01-20 08:38:05,Shift B,Team 2
ORD-254499,SHP-01318,DEL,SKU-024,2024-12-26 00:56:57,2024-12-26 03:11:37,2024-12-26 04:32:07,2024-12-26 05:52:36,2024-12-26 08:50:12,2024-12-26 14:13:36,Shift A,Team 3
ORD-699329,SHP-01319,BLR,SKU-009,2024-11-11 00:46:30,2024-11-11 01:54:12,2024-11-11 03:22:14,2024-11-11 04:50:15,2024-11-11 09:40:52,2024-11-11 09:19:52,Shift C,Team 1
ORD-459965,SHP-01320,DEL,SKU-018,2024-11-08 01:11:25,2024-11-08 03:11:42,2024-11-08 05:41:29,2024-11-08 08:11:17,2024-11-08 09:29:18,2024-11-08 09:13:18,Shift A,Team 3
ORD-765913,SHP-01321,DEL,SKU-001,2024-10-03 00:38:57,2024-10-03 02:27:55,2024-10-03 03:29:36,2024-10-03 04:31:16,2024-10-03 08:24:58,2024-10-03 08:07:58,Shift B,Team 2
ORD-731770,SHP-01322,MUM,SKU-028,2024-10-14 01:09:18,2024-10-14 02:52:17,2024-10-14 05:10:43,2024-10-14 07:29:08,2024-10-14 07:21:49,2024-10-14 06:57:49,Shift A,Team 2
ORD-986795,SHP-01323,BLR,SKU-006,2024-09-15 01:28:31,2024-09-15 02:59:46,2024-09-15 04:21:51,2024-09-15 05:43:55,2024-09-15 09:05:56,2024-09-15 08:41:56,Shift C,Team 3
ORD-273451,SHP-01324,MUM,SKU-012,2024-09-02 00:32:16,2024-09-02 01:53:22,2024-09-02 03:00:09,2024-09-02 04:06:56,2024-09-02 08:51:43,2024-09-02 08:32:43,Shift A,Team 2
ORD-534607,SHP-01325,DEL,SKU-006,2024-12-28 01:00:57,2024-12-28 02:42:46,2024-12-28 04:14:20,2024-12-28 05:45:54,2024-12-28 08:20:11,2024-12-28 08:14:11,Shift B,Team 2
ORD-391945,SHP-01326,MUM,SKU-003,2024-10-05 00:40:02,2024-10-05 01:41:16,2024-10-05 04:05:30,2024-10-05 06:29:44,2024-10-05 07:10:12,2024-10-05 07:10:12,Shift A,Team 3
ORD-837646,SHP-01327,BLR,SKU-026,2025-01-25 01:23:09,2025-01-25 02:48:37,2025-01-25 03:54:39,2025-01-25 05:00:41,2025-01-25 07:30:28,2025-01-25 07:22:28,Shift C,Team 3
ORD-221788,SHP-01328,MUM,SKU-014,2025-01-31 00:37:18,2025-01-31 01:57:11,2025-01-31 02:59:21,2025-01-31 04:01:31,2025-01-31 08:52:32,2025-01-31 08:32:32,Shift A,Team 2
ORD-546783,SHP-01329,MUM,SKU-002,2024-10-25 00:50:58,2024-10-25 02:54:01,2024-10-25 04:37:38,2024-10-25 06:21:15,2024-10-25 08:37:25,2024-10-25 09:09:01,Shift B,Team 1
ORD-125712,SHP-01330,MUM,SKU-029,2024-12-02 00:50:19,2024-12-02 02:58:06,2024-12-02 04:25:25,2024-12-02 05:52:45,2024-12-02 08:51:21,2024-12-02 10:19:25,Shift B,Team 3
ORD-981759,SHP-01331,MUM,SKU-023,2024-09-10 00:44:53,2024-09-10 02:21:59,2024-09-10 03:48:12,2024-09-10 05:14:25,2024-09-10 08:20:09,2024-09-10 07:50:09,Shift B,Team 2
ORD-807594,SHP-01332,MUM,SKU-005,2025-02-09 00:50:20,2025-02-09 02:38:57,2025-02-09 03:50:11,2025-02-09 05:01:26,2025-02-09 07:24:10,2025-02-09 06:54:10,Shift C,Team 3
ORD-507535,SHP-01333,DEL,SKU-007,2024-12-24 01:25:07,2024-12-24 03:23:44,2024-12-24 04:48:05,2024-12-24 06:12:25,2024-12-24 09:44:23,2024-12-24 09:22:23,Shift C,Team 1
ORD-739369,SHP-01334,MUM,SKU-001,2025-01-05 00:45:33,2025-01-05 02:21:40,2025-01-05 03:31:13,2025-01-05 04:40:45,2025-01-05 07:46:56,2025-01-05 07:37:56,Shift A,Team 1
ORD-821520,SHP-01335,MUM,SKU-015,2024-09-25 01:06:17,2024-09-25 02:24:23,2024-09-25 04:16:03,2024-09-25 06:07:42,2024-09-25 08:16:38,2024-09-25 07:46:38,Shift A,Team 1
ORD-509126,SHP-01336,BLR,SKU-022,2024-11-20 01:12:53,2024-11-20 03:32:41,2024-11-20 05:13:06,2024-11-20 06:53:32,2024-11-20 08:19:29,2024-11-20 11:54:12,Shift A,Team 2
ORD-287252,SHP-01337,BLR,SKU-003,2024-09-03 01:22:37,2024-09-03 03:00:22,2024-09-03 04:46:20,2024-09-03 06:32:18,2024-09-03 09:48:28,2024-09-03 15:30:57,Shift C,Team 2
ORD-326874,SHP-01338,BLR,SKU-002,2024-12-22 01:01:58,2024-12-22 02:42:09,2024-12-22 04:38:00,2024-12-22 06:33:52,2024-12-22 07:15:29,2024-12-22 06:50:29,Shift A,Team 1
ORD-175980,SHP-01339,DEL,SKU-021,2025-01-19 01:26:14,2025-01-19 03:07:25,2025-01-19 04:21:02,2025-01-19 05:34:39,2025-01-19 09:50:55,2025-01-19 09:31:55,Shift C,Team 1
ORD-461444,SHP-01340,BLR,SKU-023,2024-11-17 00:44:10,2024-11-17 02:36:17,2024-11-17 04:24:42,2024-11-17 06:13:07,2024-11-17 07:38:59,2024-11-17 07:36:59,Shift C,Team 3
ORD-613493,SHP-01341,DEL,SKU-021,2024-11-12 01:28:01,2024-11-12 02:53:06,2024-11-12 04:12:15,2024-11-12 05:31:24,2024-11-12 08:17:36,2024-11-12 07:56:36,Shift B,Team 1
ORD-935353,SHP-01342,DEL,SKU-003,2024-11-27 01:10:11,2024-11-27 02:57:08,2024-11-27 04:10:23,2024-11-27 05:23:38,2024-11-27 09:56:47,2024-11-27 12:51:30,Shift C,Team 1
ORD-612611,SHP-01343,MUM,SKU-002,2025-01-19 00:30:52,2025-01-19 02:10:30,2025-01-19 03:36:51,2025-01-19 05:03:12,2025-01-19 08:46:03,2025-01-19 08:44:03,Shift C,Team 2
